text,label
im arestaurant eating squid wanna dosomething late,0
hey hunonbus goin meet wants go meal donyt feel like cuz get last bus homebut hes sweet latelyxxx,0
ranjith cal drpd deeraj deepak min hold,0
one day training,0
omw back tampa west palm hear happened,0
delhi chennai still silent,0
time month mid time,0
go sleep well take rest,0
could seen mei didt recognise face,0
able anything,0
ok ksry knw sivatats askd,0
good morning pookie pie lol hope didnt wake,0
got another job one hospital data analysis something starts monday sure thesis got finished,0
contacted dating service someone know find call land line poboxwtgp,1
cant try new invention flyim joking,0
much eighth,0
evo download flash jealous,0
sen told going join uncle finance cbe,0
lemme know youre,0
juz havent woke bit blur blur dad went liao cant cum oso,0
come takes little time child afraid dark become teenager wants stay night,1
hmmmbut give one day,0
hmmmhow many players selected,0
wheres mummys boy good bad positive negative mummy made wait hmmmm,0
didnt call lunch,0
guess useless calling something important,0
yan jiu liao sat go bugis vill one frm den hop parco nb sun go cine frm den hop orc mrt hip hop,0
ask darren go pick lor oso sian tmr haf meet lect,0
bu voucher wc marsms log onto discount credit opt reply stop customer care call,1
ur lecture,0
well pay like ltgt yrs difficult,0
rct thnq adrian text rgds vatian,1
free msg get gnarls barkleys crazy ringtone totally free reply go message right,1
hopeing wasnt pissed remember gone sisters something,0
jay says hell put ltgt,0
youll rcv msgs chat svc free hardcore services text go get nothing must age verify yr network try,1
fine simply sitting,0
finish liao,0
yup,0
new voicemail please call,1
mum hope great day hoping text meets well full life great day abiola,0
stayin trouble strangersaw dave day hes sorted nowstill bloke gona get girl mrur mum still thinks get getha,0
much trying get,0
aight thatll work thanks,0
okok okthenwhats ur todays plan,0
hey got mail,0
nite nite pocay wocay luv thing eva promise ring morrowxxxx,0
going sleep tired travel,0
hi wk ok hols yes bit run forgot hairdressers appointment four need get home shower beforehand cause prob,0
thanks ill keep mind,0
good afternon love today hope good maybe interviews wake miss babe passionate kiss across sea,0
ill text creepy like wont think forgot,0
finished class,0
womdarfull actor,0
happy new year hope good semester,0
noe shes da car later lar im wearing shorts,0
dunno leh cant remember mayb lor wat time meeting tmr,0
aiyah sorry lor watch tv watch forgot check phone,0
also didnt get na hi hi hi hi hi,0
looks like found something smoke great job,0
wait chikkuil send aftr ltgt mins,0
im still pretty weak today bad day,0
wat happened cruise thing,0
mostly like,0
important information orange user xxxxxxx today lucky dayfind log onto theres fantastic surprise awaiting,1
msgs time passthey silently say thinking right also making think least moment gd ntswt drms shesil,0
wondarfull song,0
argh spotty anyway thing remember research province sterling problemfree places looked,0
time tell friend around,0
thanks ringtone order ref number mobile charged tone arrive please call customer services,1
,0
finally ready fyi,0
hope pee burns tonite,0
im lip synced shangela,0
go write msg put dictionary mode cover screen hand press ltgt gently remove ur hand interesting,0
maybe could get book tomo return immediately something,0
hiya probably coming home weekend next,0
ill pick pm go taunton still want come,0
friendship poem dear dear near hear dont get fear live cheer tear always dear gud ni,0
evening good somewhat event laden fill dont worry head ok throat wrecked see six,0
good night going sleep,0
getting threats sales executive shifad raised complaint official message,0
got ur favorite oyster got favorite sashimi ok lar dun say already wait ur stomach start rumbling,0
wait know wesleys town bet hella drugs,0
princess kitty shaved natural,0
popping ltgt ibuprofens help,0
hi roger cl,0
lol enjoy role playing much,0
number live,0
ay wana meet sat wkg sat,0
im gonna say sorry would normal starting panic time sorry seeing tuesday,0
sir late paying rent past months pay ltgt charge felt would inconsiderate nag something give great cost thats didnt speak however recession wont able pay charge month hence askin well ahead months end please help thanks,0
yar lor actually quite fast cos da ge slow wat haha,0
god picked flower dippeditinadew lovingly touched itwhichturnedinto gifted tomeandsaidthis friend,0
hiya stu wot im much truble home moment evone hates even wot hell av done wont tell text bck please luv dan,0
ok problem yup im going sch rem correctly,0
stop knowing well,0
ur balance ur next question sang uptown girl answer txt ur answer good luck,1
like love arrange,0
also knows lunch menu da know,0
ever easier,0
yup im elaborating safety aspects issues,0
forwarded free entry weekly comp send word enter tc,1
ya well fine bbdpooja full pimpleseven become quite blackand ur rite cold wearing sweatter,0
hi mate rv hav nice hol message say hello coz havent sent ages started driving stay roadsrvx,0
xmas prize draws trying contact todays draw shows prize guaranteed call land line valid hrs,1
need come home give good lovin,0
dont give flying monkeys wot think certainly dont mind friend mine,0
movies laptop,0
ok anybody asks abt tel themp,0
still checked da,0
done handed dont know mega shop asda counts celebration thats im,0
challenge know,0
good afternoon boytoy feeling today better hope good boy obedient slave please queen,0
dear voucher holder next meal us use following link pc enjoy dining experience,1
know taj mahal symbol love lesser known facts mumtaz shahjahans th wife wifes shahjahan killed mumtazs husband marry mumtaz died ltgt th delivery married mumtazs sister question arises hell love great hari,0
congratulations ur awarded cd vouchers gift guaranteed free entry wkly draw txt music tncs,1
let know need anything else salad desert something many beers shall get,0
ok prob,0
got outta class gonna go gym,0
want lick pussy,0
ive sent wife text buy shell tell relax go get wkend,0
nofew hours beforewent hair cut,0
dont anybodys number still havent thought tactful way ask alex,0
ugh dont wanna get bed warm,0
im awake oh whats,0
aint answerin phone actually pretty reasonable hour im sleepy,0
missionary hook doggy hook standing,0
finished missing plenty,0
pure hearted person wonderful smile makes even hisher enemies feel guilty enemy catch world smile goodmorning amp smiley sunday,0
justbeen overa week since broke already brains going mush,0
piggy awake bet ure still sleeping im going lunch,0
lol grins im babe thanks thinking,0
thats cool ill come like ltgt ish,0
cool text youre ready,0
enjoying semester take care brother,0
nd time tried contact prize claim easy call per minute btnationalrate,1
babe im back come back,0
dahow many page want,0
wont touch permission,0
birthday feb ltgt da,0
searching good dual sim mobile pa,0
carlos took leave minute,0
hellohow doingwhat moving flat cos need arrange pick lamp etc take care hello caroline,0
de asking like,0
omg could snow tonite,0
okey dokey swashbuckling stuff oh,0
living simple loving also simple laughing simple winning tooo simple simple difficult gud nte,0
fyi im taking quick shower epsilon like ltgt min,0
im serious money base,0
dun believe thk told,0
anything lor juz us lor,0
great new offer double mins double txt best orange tariffs get latest camera phones free call mobileupd free stoptxt tcs,1
cool last little getting time soon,0
right though cant give space want need really starting become issue going suggest setting definite move outif im still greece maybe ready,0
min later,0
gr see message leaving congrats dear school wat ur plans,0
dai downloaded exe file run exe installing,0
getting back home,0
aight fuck ill get later,0
yup fren lor im meeting fren,0
selected stay top british hotels nothing holiday worth claim call london bx swss,1
common hearin wat ur day let ask something different smile today gud evng,0
oh ho first time use type words,0
want new nokia colour phone delivered tomorrow free minutes mobile free text free camcorder reply call,1
yeah work fine started last week stuff dull easy guys fun,0
project frens lor,0
roger probably going rem,0
cuz ibored wanna study,0
save money wedding lingerie choose superb selection national delivery brought weddingfriend,1
umma life vava umma love lot dear,0
whore unbelievable,0
becoz ltgt jan whn al post ofice holiday cn go fr post oficegot duffer,0
